MONTH,DAY,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
4,14,2,CLE,ORD,-10.0,13.0,315,0,2015
4,22,3,DFW,MSY,-1.0,18.0,447,0,2015
4,18,6,BOS,DEN,-1.0,20.0,1754,0,2015
4,15,3,BNA,BOS,3.0,9.0,942,0,2015
4,15,3,PIT,DFW,-8.0,8.0,1067,0,2015
4,10,5,CLE,DFW,-6.0,11.0,1021,0,2015
4,25,6,MSP,CLT,20.0,13.0,930,1,2015
4,15,3,PDX,LIH,-7.0,9.0,2631,0,2015
4,30,4,XNA,IAH,-6.0,8.0,438,0,2015
4,29,3,SEA,PHX,-7.0,19.0,1107,0,2015
4,20,1,BDL,ATL,18.0,11.0,859,1,2015
4,29,3,SJU,FLL,-5.0,12.0,1046,0,2015
4,10,5,DFW,LCH,164.0,17.0,295,1,2015
4,23,4,PIA,DTW,-10.0,10.0,346,0,2015
4,27,1,MDW,MCI,-1.0,7.0,405,0,2015
4,29,3,ATL,DTW,-4.0,12.0,594,0,2015
4,20,1,DEN,SFO,-6.0,11.0,967,0,2015
4,7,2,GEG,PHX,-6.0,11.0,1020,0,2015
4,6,1,DFW,BRO,-4.0,14.0,482,0,2015
4,7,2,LAS,MDW,155.0,26.0,1521,1,2015
4,16,4,MSP,MKE,-4.0,12.0,297,0,2015
4,5,7,MSY,MIA,63.0,20.0,675,1,2015
4,13,1,SNA,PHX,2.0,9.0,338,0,2015
4,26,7,SEA,DEN,-1.0,18.0,1024,0,2015
4,8,3,DCA,PHX,28.0,37.0,1979,1,2015
4,3,5,MSP,ORD,0.0,9.0,334,0,2015
4,28,2,GSO,LGA,-8.0,11.0,461,0,2015
4,22,3,EWR,SFO,-8.0,11.0,2565,0,2015
4,8,3,IAH,BFL,-7.0,25.0,1428,0,2015
4,21,2,BUR,LAS,-1.0,10.0,223,0,2015
4,10,5,BNA,HOU,133.0,15.0,670,1,2015
4,20,1,DAL,MSY,-3.0,6.0,436,0,2015
4,19,7,ATL,TRI,-3.0,39.0,227,1,2015
4,8,3,SFO,LAX,3.0,17.0,337,0,2015
4,24,5,DTW,DEN,-5.0,18.0,1123,0,2015
4,22,3,STL,TUL,-9.0,8.0,351,0,2015
4,11,6,SLC,LAS,-6.0,24.0,368,0,2015
4,27,1,CLT,PHL,46.0,17.0,449,1,2015
4,18,6,IAD,MCO,-5.0,17.0,758,0,2015
4,8,3,DEN,MSP,13.0,9.0,680,0,2015
4,28,2,ORD,AVP,-11.0,14.0,632,0,2015
4,24,5,CHS,ORD,-6.0,12.0,760,0,2015
4,21,2,MDW,DEN,-5.0,7.0,895,0,2015
4,30,4,LAX,SJC,-5.0,13.0,308,0,2015
4,25,6,SAN,BWI,-5.0,9.0,2295,0,2015
4,28,2,SNA,SJC,-2.0,9.0,342,0,2015
4,14,2,ORD,DCA,79.0,16.0,612,1,2015
4,14,2,MCI,DFW,26.0,9.0,460,1,2015
4,21,2,MSP,LAS,0.0,19.0,1299,0,2015
4,25,6,SAT,PHX,-6.0,7.0,843,0,2015
4,17,5,ATL,OAJ,-2.0,29.0,399,1,2015
4,25,6,SAN,OAK,11.0,12.0,446,1,2015
4,26,7,ORF,MDW,0.0,13.0,704,0,2015
4,30,4,RSW,PHL,26.0,10.0,993,1,2015
4,24,5,DFW,SAT,13.0,19.0,247,1,2015
4,5,7,SLC,EWR,-4.0,16.0,1969,0,2015
4,26,7,AVL,ATL,-1.0,44.0,164,1,2015
4,24,5,LAX,DFW,17.0,26.0,1235,1,2015
4,22,3,SNA,LAS,-2.0,8.0,226,0,2015
4,8,3,CLE,ORD,65.0,19.0,315,1,2015
4,25,6,ATL,EWR,0.0,11.0,746,0,2015
4,16,4,DFW,AUS,-1.0,33.0,190,1,2015
4,30,4,DTW,DEN,-1.0,29.0,1123,0,2015
4,8,3,SYR,ORD,54.0,13.0,607,1,2015
4,22,3,JFK,FLL,58.0,33.0,1069,1,2015
4,25,6,DEN,FAT,146.0,14.0,844,1,2015
4,1,3,DFW,EGE,55.0,13.0,721,1,2015
4,29,3,TYS,DFW,25.0,8.0,772,0,2015
4,26,7,LGA,CLT,-5.0,23.0,544,0,2015
4,8,3,CLT,RDU,-4.0,17.0,130,0,2015
4,25,6,ORD,DFW,2.0,29.0,802,0,2015
4,5,7,PHL,BOS,-12.0,16.0,280,0,2015
4,27,1,LIT,IAH,-10.0,9.0,374,0,2015
4,29,3,ORD,ROC,-8.0,12.0,528,0,2015
4,30,4,PIT,CLT,-7.0,9.0,366,0,2015
4,8,3,ORD,LGA,1.0,21.0,733,0,2015
4,6,1,OKC,SLC,-8.0,14.0,866,0,2015
4,22,3,DEN,MOT,-10.0,28.0,604,1,2015
4,17,5,DFW,BNA,130.0,20.0,631,1,2015
4,19,7,DEN,LAX,70.0,13.0,862,1,2015
4,5,7,MIA,DFW,-4.0,25.0,1121,0,2015
4,24,5,FAR,ORD,-10.0,9.0,557,0,2015
4,30,4,PVD,BWI,39.0,6.0,327,1,2015
4,25,6,FLL,PIT,-2.0,14.0,994,0,2015
4,23,4,MSP,ATL,0.0,9.0,907,0,2015
4,7,2,PHX,SAN,3.0,26.0,304,1,2015
4,15,3,SDF,LAS,6.0,9.0,1624,0,2015
4,1,3,OAK,LAX,-2.0,9.0,337,0,2015
4,28,2,AUS,OAK,25.0,10.0,1497,0,2015
4,25,6,ORD,BOS,0.0,9.0,867,0,2015
4,26,7,BOS,IAH,9.0,12.0,1597,0,2015
4,19,7,ATL,PHL,0.0,12.0,666,0,2015
4,4,6,CMX,ORD,-5.0,19.0,359,0,2015
4,3,5,MCI,IAH,24.0,15.0,643,1,2015
4,20,1,BWI,CLT,44.0,35.0,361,1,2015
4,14,2,CLT,RIC,0.0,13.0,257,0,2015
4,5,7,IAH,ORD,-1.0,16.0,925,0,2015
4,28,2,AUS,DAL,-7.0,11.0,189,0,2015
4,30,4,LAS,IND,1.0,17.0,1590,0,2015
4,28,2,SAN,SJC,48.0,9.0,417,1,2015
4,24,5,ATL,GNV,-8.0,20.0,300,0,2015
4,22,3,DFW,LGA,0.0,11.0,1389,0,2015
4,4,6,DEN,ASE,-6.0,9.0,125,0,2015
4,28,2,LAS,EWR,-1.0,16.0,2227,0,2015
4,21,2,MCO,DFW,-7.0,10.0,985,0,2015
4,30,4,LAS,SFO,-4.0,13.0,414,0,2015
4,5,7,MSP,ORD,23.0,22.0,334,0,2015
4,8,3,PHL,DEN,4.0,13.0,1558,0,2015
4,1,3,BWI,RDU,23.0,12.0,255,1,2015
4,19,7,DTW,MIA,-6.0,17.0,1145,0,2015
4,22,3,DFW,SGF,-4.0,14.0,364,0,2015
4,23,4,SLC,SEA,-2.0,13.0,689,0,2015
4,7,2,DFW,LAS,-2.0,18.0,1055,0,2015
4,15,3,BNA,ATL,0.0,19.0,214,0,2015
4,22,3,LAS,SJC,11.0,10.0,386,0,2015
4,14,2,DFW,SAT,-4.0,14.0,247,0,2015
4,23,4,SLC,JAC,-2.0,11.0,205,0,2015
4,4,6,MLI,ORD,-10.0,15.0,139,0,2015
4,3,5,DFW,AEX,-3.0,17.0,285,0,2015
4,14,2,PBI,ATL,20.0,9.0,545,1,2015
4,25,6,OAK,SLC,98.0,8.0,588,1,2015
4,30,4,ATL,MYR,-3.0,28.0,317,0,2015
4,9,4,SLC,ATL,-3.0,13.0,1590,0,2015
4,22,3,LIH,HNL,-2.0,8.0,102,0,2015
4,2,4,DCA,TPA,-7.0,12.0,814,0,2015
4,5,7,PHX,SLC,2.0,24.0,507,0,2015
4,28,2,JAX,ATL,0.0,12.0,270,0,2015
4,26,7,CVG,FLL,-7.0,14.0,932,0,2015
4,3,5,PHX,DEN,31.0,19.0,602,1,2015
4,30,4,SFO,TUS,10.0,19.0,751,0,2015
4,25,6,CLT,MSP,29.0,24.0,930,1,2015
4,29,3,DCA,ATL,-4.0,12.0,547,0,2015
4,3,5,MKE,DFW,-2.0,26.0,853,0,2015
4,24,5,STL,HOU,28.0,10.0,687,1,2015
4,26,7,ATL,LEX,-7.0,10.0,304,0,2015
4,2,4,DFW,JFK,0.0,21.0,1391,1,2015
4,21,2,MCO,MCI,14.0,9.0,1072,1,2015
4,21,2,ATW,DTW,-9.0,11.0,296,0,2015
4,28,2,ABQ,DEN,-7.0,12.0,349,0,2015
4,1,3,JAX,ATL,-5.0,32.0,270,0,2015
4,6,1,SFO,FLL,0.0,25.0,2584,1,2015
4,17,5,DEN,SAN,60.0,8.0,853,1,2015
4,9,4,CLT,FLL,-2.0,19.0,632,0,2015
4,10,5,MCO,DEN,63.0,17.0,1546,1,2015
4,23,4,BWI,SLC,-6.0,10.0,1865,0,2015
4,1,3,RDU,LGA,271.0,13.0,431,1,2015
4,29,3,TPA,FLL,-2.0,7.0,197,0,2015
4,4,6,SJU,IAD,-1.0,16.0,1571,0,2015
4,1,3,FLL,TTN,2.0,23.0,1026,0,2015
4,2,4,SEA,ANC,57.0,9.0,1448,1,2015
4,14,2,SFO,MCO,0.0,18.0,2446,1,2015
4,17,5,FLL,ATL,-2.0,13.0,581,0,2015
4,30,4,MCO,ATL,-6.0,17.0,404,0,2015
4,4,6,SAN,PHX,-11.0,14.0,304,0,2015
4,23,4,CMI,ORD,-7.0,19.0,135,0,2015
4,6,1,IAD,RSW,8.0,16.0,891,0,2015
4,27,1,SNA,DFW,16.0,12.0,1205,0,2015
4,15,3,DTW,ATL,4.0,8.0,594,0,2015
4,18,6,MCI,DAL,0.0,9.0,460,0,2015
4,9,4,AUS,DAL,-2.0,11.0,189,0,2015
4,1,3,SAN,LAS,0.0,8.0,258,0,2015
4,17,5,CMH,ATL,0.0,15.0,447,0,2015
4,18,6,HNL,OGG,-3.0,10.0,100,0,2015
4,27,1,DEN,IND,6.0,14.0,977,0,2015
4,30,4,SEA,LAS,-4.0,16.0,867,0,2015
4,25,6,DEN,MDW,-5.0,8.0,895,0,2015
4,29,3,SAT,DAL,-5.0,8.0,248,0,2015
4,16,4,IAH,HSV,160.0,89.0,595,1,2015
4,11,6,BUR,OAK,3.0,8.0,325,0,2015
4,13,1,PVD,MDW,-1.0,8.0,842,0,2015
4,6,1,MSP,DFW,5.0,19.0,852,0,2015
4,12,7,STL,EWR,-9.0,10.0,872,0,2015
4,10,5,BOS,MYR,25.0,25.0,738,1,2015
4,10,5,DFW,PNS,-1.0,33.0,604,0,2015
4,10,5,SMF,LAX,25.0,13.0,373,1,2015
4,22,3,ORD,CMI,-9.0,13.0,135,0,2015
4,17,5,BOS,IAD,-8.0,14.0,413,0,2015
4,22,3,AUS,ELP,-5.0,7.0,528,0,2015
4,2,4,DSM,DFW,-8.0,11.0,624,0,2015
4,30,4,SMF,CLT,0.0,13.0,2244,0,2015
4,18,6,EWR,PBI,6.0,19.0,1023,0,2015
4,14,2,PHX,SEA,20.0,8.0,1107,1,2015
4,2,4,ATL,CVG,-1.0,11.0,373,0,2015
4,24,5,STT,SJU,-10.0,9.0,68,0,2015
4,22,3,MAF,LAS,-5.0,11.0,795,0,2015
4,16,4,BNA,STL,0.0,8.0,272,0,2015
4,10,5,FLL,ISP,-5.0,10.0,1092,0,2015
4,7,2,MCO,DFW,-4.0,11.0,985,0,2015
4,8,3,KOA,OGG,-3.0,9.0,84,0,2015
4,12,7,SFO,SMF,17.0,19.0,86,0,2015
4,4,6,DEN,GRR,-6.0,16.0,1015,0,2015
4,24,5,BWI,FLL,8.0,11.0,925,0,2015
4,29,3,LEX,ATL,-4.0,20.0,304,0,2015
4,8,3,MCI,DEN,49.0,10.0,533,1,2015
4,11,6,TYS,DFW,-11.0,13.0,772,0,2015
4,27,1,ORD,MSP,-1.0,12.0,334,0,2015
4,11,6,LGA,CLE,-9.0,14.0,419,0,2015
4,5,7,LAS,SNA,14.0,9.0,226,0,2015
4,17,5,ORD,MCO,-6.0,9.0,1005,0,2015
4,24,5,DCA,ORD,-4.0,14.0,612,0,2015
4,16,4,CMH,MCO,25.0,10.0,802,1,2015
4,4,6,MSP,ATL,-1.0,7.0,907,0,2015
4,17,5,MSY,TPA,-2.0,8.0,488,0,2015
4,9,4,RDU,DFW,-7.0,21.0,1061,1,2015
4,11,6,TPA,AUS,36.0,9.0,928,1,2015
4,1,3,SLC,DTW,-4.0,26.0,1481,0,2015
4,27,1,MSP,LGA,-4.0,10.0,1020,0,2015
4,8,3,DFW,ELP,45.0,16.0,551,1,2015
4,14,2,FLL,JFK,-1.0,14.0,1069,0,2015
4,10,5,ORD,LGA,-1.0,32.0,733,0,2015
4,3,5,EWR,SJU,8.0,25.0,1608,1,2015
4,6,1,DTW,DAY,46.0,14.0,166,1,2015
4,9,4,LGA,DFW,2.0,40.0,1389,1,2015
4,19,7,CMH,LGA,-2.0,15.0,479,0,2015
4,10,5,SMF,ONT,24.0,9.0,390,1,2015
4,12,7,ORD,ELP,0.0,15.0,1236,0,2015
4,14,2,BOS,PHL,-5.0,14.0,280,0,2015
4,28,2,DFW,ATL,-5.0,12.0,731,0,2015
4,2,4,JFK,PHX,29.0,50.0,2153,1,2015
4,25,6,LAS,LAX,-5.0,10.0,236,0,2015
4,29,3,MCO,CAK,8.0,14.0,861,0,2015
4,24,5,ORD,DSM,6.0,10.0,299,0,2015
4,30,4,TUS,SAN,163.0,9.0,368,1,2015
4,18,6,GPT,ATL,-5.0,10.0,352,0,2015
4,3,5,SLC,PDX,-4.0,13.0,630,0,2015
4,29,3,SAN,PHX,6.0,8.0,304,0,2015
4,21,2,SFO,SLC,128.0,19.0,599,1,2015
4,18,6,DEN,DTW,-9.0,19.0,1123,0,2015
4,19,7,HOU,DCA,-6.0,94.0,1218,1,2015
4,26,7,JAN,DFW,-6.0,9.0,408,0,2015
4,10,5,ATL,BMI,52.0,19.0,533,1,2015
4,11,6,DTW,PHL,0.0,16.0,453,0,2015
4,24,5,MLU,ATL,36.0,9.0,448,1,2015
4,26,7,DTW,SLC,-1.0,11.0,1481,0,2015
4,22,3,MIA,EWR,-1.0,11.0,1085,0,2015
4,23,4,ORD,RSW,1.0,56.0,1120,1,2015
4,16,4,PHX,BUR,-4.0,11.0,369,0,2015
4,28,2,SJC,DFW,-5.0,10.0,1438,0,2015
4,13,1,PHL,IAH,-7.0,21.0,1325,0,2015
4,16,4,TPA,HPN,-6.0,13.0,1032,0,2015
4,3,5,BWI,CLE,10.0,13.0,314,0,2015
4,28,2,EUG,SFO,-3.0,17.0,451,1,2015
4,12,7,ELP,IAH,-1.0,18.0,667,0,2015
4,21,2,SNA,SMF,17.0,9.0,404,1,2015
4,19,7,SFO,IAD,-7.0,25.0,2419,0,2015
4,6,1,EWR,CMH,-5.0,18.0,463,0,2015
4,25,6,SFO,RDU,-6.0,14.0,2400,0,2015
4,19,7,TUL,DEN,2.0,16.0,541,0,2015
4,22,3,LGA,DEN,15.0,16.0,1620,0,2015
4,21,2,BNA,CMH,-5.0,9.0,337,0,2015
4,1,3,IAH,BHM,-4.0,13.0,562,0,2015
4,10,5,ATL,TPA,-2.0,21.0,406,0,2015
4,1,3,LAX,SLC,-5.0,17.0,590,0,2015
4,24,5,MSP,FAR,-1.0,18.0,223,0,2015
4,5,7,BTR,DFW,-4.0,10.0,383,1,2015
4,24,5,TPA,LGA,-4.0,21.0,1010,0,2015
4,23,4,PHL,BNA,-3.0,13.0,675,0,2015
4,19,7,DEN,LAS,-3.0,14.0,628,0,2015
4,13,1,ACY,TPA,-2.0,12.0,913,0,2015
4,3,5,MSP,LAX,2.0,11.0,1535,0,2015
4,2,4,SBN,DTW,-1.0,17.0,157,0,2015
4,30,4,PHX,OMA,-3.0,14.0,1037,0,2015
4,9,4,ATL,MCO,-3.0,20.0,404,0,2015
4,16,4,HOU,MSY,-2.0,13.0,302,1,2015
4,13,1,FSD,MSP,-8.0,20.0,196,0,2015
4,20,1,DAL,MSY,-2.0,12.0,436,0,2015
4,2,4,FAT,SEA,-5.0,17.0,748,0,2015
4,15,3,PHX,PDX,42.0,12.0,1009,1,2015
4,11,6,JFK,MCO,-5.0,24.0,944,0,2015
4,18,6,DTW,PBI,41.0,21.0,1086,1,2015
4,9,4,OAK,SEA,-4.0,6.0,672,0,2015
4,18,6,SFO,SEA,-6.0,17.0,679,0,2015
4,26,7,PIT,ATL,-2.0,11.0,526,0,2015
4,14,2,ORD,LAX,-4.0,21.0,1744,0,2015
4,5,7,DEN,TUL,-6.0,9.0,541,0,2015
4,24,5,FLL,JFK,0.0,21.0,1069,1,2015
4,15,3,DEN,ABQ,-4.0,12.0,349,0,2015
4,28,2,PHL,RDU,-6.0,21.0,337,0,2015
4,11,6,DFW,TUL,-4.0,14.0,237,0,2015
4,11,6,HNL,ITO,-3.0,12.0,216,0,2015
4,4,6,LGA,ATL,-3.0,21.0,762,0,2015
4,3,5,HOU,ATL,-1.0,9.0,696,0,2015
4,14,2,DEN,EUG,10.0,18.0,996,0,2015
4,6,1,JFK,SFO,-1.0,18.0,2586,0,2015
4,7,2,DFW,DEN,2.0,18.0,641,0,2015
4,17,5,DTW,DCA,18.0,12.0,405,1,2015
4,9,4,ORD,XNA,117.0,83.0,522,1,2015
4,21,2,LGA,DCA,-5.0,13.0,214,0,2015
4,27,1,DEN,FAT,-1.0,13.0,844,0,2015
4,27,1,IAH,AUS,-3.0,12.0,140,0,2015
4,9,4,MDW,SEA,64.0,24.0,1733,1,2015
4,22,3,ABQ,DFW,-6.0,12.0,569,0,2015
4,14,2,IAH,PHX,419.0,12.0,1009,1,2015
4,11,6,ORD,CRW,-2.0,18.0,416,0,2015
4,20,1,RDU,ATL,14.0,16.0,356,1,2015
4,28,2,CRP,DFW,3.0,13.0,354,0,2015
4,8,3,BUF,BOS,-5.0,8.0,395,0,2015
4,29,3,BNA,DTW,-6.0,15.0,456,0,2015
4,20,1,MCO,DCA,-10.0,12.0,759,0,2015
4,3,5,MSP,MCO,-6.0,12.0,1310,0,2015
4,27,1,SLC,BIL,-4.0,22.0,387,0,2015
4,22,3,DFW,MKE,-9.0,13.0,853,0,2015
4,18,6,DCA,MKE,-5.0,11.0,634,0,2015
4,25,6,EWR,GSP,45.0,19.0,594,1,2015
4,20,1,LAS,DAL,-6.0,15.0,1067,0,2015
4,16,4,SFO,EWR,-6.0,15.0,2565,0,2015
4,23,4,ATL,IND,1.0,18.0,432,0,2015
4,27,1,ORD,SAN,60.0,11.0,1723,1,2015
4,28,2,DFW,ELP,-7.0,14.0,551,0,2015
4,30,4,PHL,CLT,-4.0,31.0,449,0,2015
4,15,3,SLC,ONT,26.0,23.0,558,1,2015
4,14,2,ATL,EWN,-2.0,29.0,433,1,2015
4,16,4,OKC,DEN,-4.0,9.0,495,0,2015
4,1,3,ATL,BTR,-4.0,15.0,448,0,2015
4,6,1,LAX,SMF,50.0,8.0,373,1,2015
4,10,5,LAX,SEA,-3.0,21.0,954,0,2015
4,2,4,PHX,MDW,8.0,13.0,1444,0,2015
4,5,7,ATL,GSP,-5.0,12.0,153,0,2015
4,16,4,EWR,SFO,5.0,14.0,2565,0,2015
4,29,3,STL,DFW,-3.0,13.0,550,0,2015
4,11,6,AUS,LAX,0.0,15.0,1242,0,2015
4,9,4,ATL,OAJ,3.0,18.0,399,1,2015
4,12,7,PHX,SEA,0.0,21.0,1107,0,2015
4,20,1,BOS,DFW,0.0,18.0,1562,0,2015
4,2,4,DTW,EWR,47.0,11.0,488,1,2015
4,22,3,LGA,PBI,5.0,27.0,1035,0,2015
4,7,2,RSW,CMH,-6.0,9.0,930,0,2015
4,18,6,STL,MSP,-2.0,12.0,448,0,2015
4,14,2,LFT,DEN,-2.0,12.0,978,0,2015
4,4,6,SBP,LAX,-12.0,11.0,156,1,2015
4,19,7,ATL,DAL,-3.0,15.0,721,0,2015
4,26,7,DAL,SAT,10.0,8.0,248,0,2015
4,9,4,BDL,EWR,-6.0,13.0,116,0,2015
4,7,2,LIH,HNL,20.0,9.0,102,1,2015
4,11,6,SLC,CPR,-14.0,9.0,320,0,2015
4,23,4,SLC,LAX,-6.0,21.0,590,0,2015
4,18,6,ATL,BHM,0.0,12.0,134,0,2015
4,16,4,ATL,HPN,23.0,37.0,780,1,2015
4,28,2,TUS,LAX,10.0,14.0,451,0,2015
4,26,7,ATL,CHS,-5.0,15.0,259,0,2015
4,23,4,ATL,ROA,-7.0,18.0,357,0,2015
4,24,5,JAX,LAS,-4.0,8.0,1965,0,2015
4,14,2,MCO,DCA,-3.0,13.0,759,0,2015
4,20,1,MCI,TPA,0.0,9.0,1048,0,2015
4,19,7,MIA,ATL,-5.0,16.0,594,0,2015
4,9,4,HNL,OGG,-6.0,12.0,100,0,2015
4,20,1,EWR,MCO,6.0,18.0,937,0,2015
4,2,4,ORD,MDT,2.0,19.0,594,0,2015
4,1,3,MSY,STL,-3.0,13.0,604,0,2015
4,18,6,HOU,DFW,244.0,9.0,247,1,2015
4,2,4,ORD,SLC,4.0,32.0,1250,1,2015
4,9,4,LAX,PSP,-3.0,13.0,110,0,2015
4,18,6,MCI,CLT,-6.0,12.0,808,0,2015
4,11,6,FLL,PHL,70.0,12.0,992,1,2015
4,23,4,LAX,BNA,-4.0,21.0,1797,0,2015
4,21,2,MFR,SFO,111.0,9.0,329,1,2015
4,16,4,LGA,HOU,0.0,26.0,1428,0,2015
4,18,6,LAS,BUR,-6.0,9.0,223,0,2015
4,21,2,MIA,SFO,-4.0,41.0,2585,1,2015
4,16,4,FCA,DEN,-4.0,31.0,752,1,2015
4,30,4,BNA,DAL,-1.0,9.0,623,0,2015
4,8,3,JFK,LAX,4.0,33.0,2475,1,2015
4,27,1,MIA,IAH,5.0,32.0,964,1,2015
4,2,4,AEX,DFW,7.0,13.0,285,1,2015
4,25,6,FLL,JAX,-8.0,15.0,319,0,2015
4,9,4,DTW,LGA,141.0,18.0,502,1,2015
4,19,7,BDL,LAS,-5.0,9.0,2297,0,2015
4,21,2,MOB,DFW,13.0,8.0,539,1,2015
4,1,3,SJC,LAX,0.0,14.0,308,0,2015
4,11,6,DEN,DFW,-3.0,9.0,641,0,2015
4,15,3,DEN,ORD,-1.0,14.0,888,0,2015
4,27,1,ORD,LAX,20.0,21.0,1744,0,2015
4,20,1,TPA,DAL,25.0,48.0,917,1,2015
4,3,5,TPA,MIA,-5.0,12.0,204,0,2015
4,1,3,IAD,MCO,14.0,22.0,758,0,2015
4,28,2,TPA,MSY,-2.0,17.0,488,0,2015
4,18,6,OGG,HNL,-7.0,4.0,100,0,2015
4,9,4,CAK,ATL,-3.0,11.0,528,0,2015
4,16,4,IAH,OMA,7.0,16.0,781,0,2015
4,10,5,ORD,ATW,9.0,10.0,160,0,2015
4,23,4,ONT,MDW,15.0,7.0,1706,0,2015
4,10,5,IAD,JFK,-5.0,13.0,228,0,2015
4,1,3,PHL,STL,13.0,10.0,814,0,2015
4,14,2,SMF,LAS,-5.0,5.0,397,0,2015
4,29,3,MCI,ORD,-7.0,11.0,403,0,2015
4,17,5,TPA,MHT,8.0,12.0,1204,1,2015
4,18,6,LAX,KOA,-5.0,15.0,2504,0,2015
4,5,7,DFW,SAN,-5.0,15.0,1171,0,2015
4,26,7,MIA,DFW,-2.0,18.0,1121,0,2015
4,14,2,HNL,KOA,-8.0,7.0,163,0,2015
4,4,6,MCO,RDU,-9.0,6.0,534,0,2015
4,14,2,ATL,DTW,-1.0,21.0,594,0,2015
4,30,4,MIA,MCO,7.0,12.0,192,0,2015
4,10,5,DTW,ESC,-12.0,18.0,306,0,2015
4,27,1,IAH,CLL,30.0,12.0,74,1,2015
4,29,3,MDT,ORD,-3.0,11.0,594,0,2015
4,19,7,ATL,BOS,38.0,36.0,946,1,2015
4,7,2,BDL,ATL,51.0,18.0,859,1,2015
4,29,3,DEN,MKE,-3.0,11.0,896,0,2015
4,5,7,DFW,SJC,-2.0,27.0,1438,0,2015
4,25,6,IDA,DEN,-12.0,10.0,458,0,2015
4,3,5,AUS,MCO,-8.0,9.0,994,0,2015
4,19,7,RST,ORD,-9.0,9.0,268,0,2015
4,21,2,TPA,DCA,26.0,13.0,814,1,2015
4,19,7,SFO,SBA,-6.0,14.0,262,0,2015
4,29,3,ORD,MSP,5.0,13.0,334,0,2015
4,24,5,ATL,FLL,-3.0,10.0,581,0,2015
4,18,6,DEN,DSM,-6.0,36.0,589,1,2015
4,26,7,DCA,BOS,-5.0,12.0,399,0,2015
4,7,2,LAX,ORD,-7.0,23.0,1744,0,2015
4,24,5,MDW,TPA,-3.0,19.0,997,0,2015
4,21,2,OGG,SFO,-6.0,9.0,2338,0,2015
4,8,3,OAK,DFW,0.0,11.0,1457,0,2015
4,17,5,ATL,ECP,7.0,34.0,240,1,2015
4,21,2,MSP,LNK,-4.0,59.0,331,1,2015
4,7,2,BOS,DEN,3.0,9.0,1754,0,2015
4,10,5,DFW,GPT,-7.0,15.0,500,0,2015
4,12,7,HRL,IAH,-3.0,10.0,295,0,2015
4,3,5,MFE,DFW,-1.0,10.0,469,0,2015
4,22,3,LAX,LAS,-6.0,15.0,236,0,2015
4,1,3,ORD,ABQ,-2.0,27.0,1118,0,2015
4,5,7,DCA,LGA,-2.0,12.0,214,0,2015
4,29,3,SFO,JFK,-11.0,10.0,2586,0,2015
4,22,3,PSC,SLC,-8.0,13.0,521,0,2015
4,30,4,DFW,MEM,-4.0,17.0,431,0,2015
4,28,2,MIA,STT,-4.0,28.0,1107,0,2015
4,2,4,DFW,AMA,-3.0,11.0,312,0,2015
4,15,3,ATL,CAE,5.0,15.0,192,0,2015
4,24,5,BWI,BOS,42.0,12.0,369,1,2015
4,9,4,LAS,RNO,32.0,11.0,345,1,2015
4,3,5,CLT,JFK,5.0,28.0,541,1,2015
4,5,7,ISN,DEN,-6.0,26.0,576,0,2015
4,17,5,SLC,SEA,11.0,19.0,689,0,2015
4,26,7,ATL,PBI,0.0,23.0,545,0,2015
4,30,4,FLL,PHL,31.0,8.0,992,1,2015
4,13,1,SJC,PHX,8.0,6.0,621,0,2015
4,24,5,LAX,MDW,71.0,6.0,1750,1,2015
4,20,1,RDU,ATL,-1.0,23.0,356,0,2015
4,24,5,ECP,HOU,66.0,11.0,571,1,2015
4,23,4,DEN,ABQ,-4.0,26.0,349,0,2015
4,1,3,BDL,DTW,-1.0,11.0,549,0,2015
4,30,4,DFW,CLT,-2.0,13.0,936,0,2015
4,24,5,EKO,SLC,-2.0,12.0,200,0,2015
4,15,3,TPA,IAD,2.0,11.0,811,0,2015
4,13,1,ORD,MOB,-6.0,18.0,779,0,2015
4,12,7,TPA,EWR,-6.0,13.0,997,0,2015
4,10,5,EWR,BUF,38.0,15.0,282,1,2015
4,1,3,SLC,FAT,-3.0,14.0,501,0,2015
4,14,2,SJC,PHX,-3.0,12.0,621,0,2015
4,19,7,DFW,TPA,-5.0,10.0,929,0,2015
4,24,5,IAH,MAF,-6.0,12.0,429,1,2015
4,20,1,BDL,FLL,0.0,10.0,1173,0,2015
4,16,4,RSW,ACY,22.0,16.0,982,1,2015
4,8,3,SAN,LAS,11.0,12.0,258,0,2015
4,7,2,ATL,RSW,-3.0,15.0,515,0,2015
4,24,5,SAN,PHX,-3.0,28.0,304,0,2015
4,25,6,LIT,BWI,-6.0,9.0,912,0,2015
4,28,2,ORD,GRB,0.0,11.0,173,0,2015
4,19,7,RDU,CLT,20.0,17.0,130,1,2015
4,8,3,CID,ORD,-15.0,13.0,196,0,2015
4,24,5,IAH,ELP,-1.0,13.0,667,0,2015
4,21,2,TUL,IAH,-11.0,11.0,429,0,2015
4,7,2,SLC,LAS,39.0,11.0,368,1,2015
4,16,4,LAX,SBP,3.0,22.0,156,0,2015
4,22,3,ATL,MOB,-1.0,15.0,302,0,2015
4,28,2,STL,ATL,-2.0,11.0,484,0,2015
