FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
585,1,31,6,19.0,40.0,399,1,2015
586,1,2,5,-5.0,18.0,328,0,2015
587,1,28,3,-5.0,16.0,1046,0,2015
588,1,31,6,-8.0,13.0,2447,0,2015
589,1,23,5,-8.0,12.0,1192,0,2015
590,1,11,7,0.0,28.0,857,0,2015
591,1,25,7,81.0,10.0,628,1,2015
592,1,5,1,24.0,28.0,1391,1,2015
593,1,24,6,-8.0,14.0,361,0,2015
594,1,15,4,-2.0,11.0,230,0,2015
595,1,4,7,13.0,20.0,678,1,2015
596,1,21,3,-2.0,51.0,528,1,2015
597,1,2,5,2.0,15.0,1035,0,2015
598,1,25,7,-3.0,9.0,1346,0,2015
599,1,12,1,454.0,32.0,1400,1,2015
600,1,21,3,-10.0,12.0,861,0,2015
601,1,29,4,-8.0,13.0,431,0,2015
602,1,9,5,-3.0,13.0,192,0,2015
603,1,29,4,1.0,18.0,432,0,2015
604,1,9,5,-4.0,23.0,214,0,2015
605,1,12,1,-6.0,14.0,677,0,2015
606,1,23,5,-2.0,12.0,802,0,2015
607,1,3,6,32.0,32.0,1910,1,2015
608,1,7,3,5.0,11.0,973,0,2015
609,1,23,5,-5.0,30.0,738,0,2015
610,1,31,6,-4.0,38.0,1050,1,2015
611,1,22,4,-4.0,6.0,116,0,2015
612,1,28,3,-4.0,13.0,1598,0,2015
613,1,30,5,26.0,9.0,299,1,2015
614,1,29,4,55.0,35.0,603,1,2015
615,1,12,1,-7.0,24.0,2611,0,2015
616,1,15,4,-1.0,27.0,1428,0,2015
617,1,14,3,1.0,10.0,701,0,2015
618,1,16,5,-3.0,18.0,733,0,2015
619,1,11,7,105.0,26.0,236,1,2015
620,1,13,2,-10.0,15.0,1197,0,2015
621,1,24,6,-6.0,18.0,1024,1,2015
622,1,15,4,-3.0,14.0,1192,0,2015
623,1,12,1,71.0,12.0,395,1,2015
624,1,21,3,-3.0,25.0,2704,0,2015
625,1,29,4,-4.0,11.0,641,0,2015
626,1,25,7,12.0,9.0,391,0,2015
627,1,30,5,1.0,21.0,1117,0,2015
628,1,4,7,54.0,14.0,1635,1,2015
629,1,14,3,-5.0,13.0,1235,0,2015
630,1,16,5,3.0,10.0,2218,0,2015
631,1,16,5,0.0,31.0,179,1,2015
632,1,4,7,158.0,16.0,372,1,2015
633,1,22,4,-2.0,9.0,1105,0,2015
634,1,15,4,78.0,20.0,451,1,2015
635,1,19,1,-10.0,8.0,2541,0,2015
636,1,5,1,72.0,20.0,725,1,2015
637,1,23,5,-1.0,25.0,361,0,2015
638,1,21,3,1.0,41.0,1065,0,2015
639,1,30,5,-5.0,17.0,989,0,2015
640,1,17,6,-7.0,11.0,304,0,2015
641,1,25,7,-1.0,9.0,1171,0,2015
642,1,1,4,15.0,13.0,134,0,2015
643,1,9,5,26.0,10.0,1298,0,2015
644,1,25,7,36.0,22.0,140,1,2015
645,1,23,5,-2.0,13.0,1276,0,2015
646,1,3,6,8.0,10.0,1846,0,2015
647,1,5,1,-6.0,11.0,817,0,2015
648,1,29,4,-3.0,14.0,191,0,2015
649,1,21,3,-3.0,10.0,852,0,2015
650,1,27,2,-11.0,17.0,349,0,2015
651,1,29,4,41.0,9.0,1605,0,2015
652,1,22,4,-4.0,23.0,888,0,2015
653,1,28,3,-5.0,15.0,607,0,2015
654,1,27,2,0.0,14.0,674,0,2015
655,1,8,4,-7.0,12.0,980,0,2015
656,1,6,2,-11.0,16.0,588,0,2015
657,1,4,7,19.0,8.0,316,1,2015
658,1,19,1,-8.0,19.0,1091,0,2015
659,1,26,1,-4.0,13.0,270,0,2015
660,1,18,7,3.0,18.0,414,0,2015
661,1,21,3,-10.0,12.0,451,0,2015
662,1,26,1,0.0,12.0,237,0,2015
663,1,8,4,0.0,29.0,710,1,2015
664,1,21,3,22.0,14.0,833,1,2015
665,1,15,4,-3.0,13.0,280,0,2015
666,1,16,5,-3.0,39.0,674,0,2015
667,1,14,3,-2.0,11.0,460,0,2015
668,1,1,4,-5.0,17.0,751,0,2015
669,1,4,7,-2.0,8.0,246,0,2015
670,1,18,7,-4.0,19.0,184,0,2015
671,1,11,7,-3.0,36.0,410,1,2015
672,1,15,4,-1.0,8.0,337,0,2015
673,1,31,6,-3.0,20.0,802,0,2015
674,1,14,3,-10.0,10.0,359,0,2015
675,1,6,2,-7.0,15.0,270,0,2015
676,1,15,4,-7.0,40.0,728,1,2015
677,1,13,2,0.0,29.0,1069,0,2015
678,1,24,6,-6.0,16.0,109,1,2015
679,1,6,2,-3.0,12.0,227,0,2015
680,1,5,1,38.0,8.0,589,1,2015
681,1,21,3,-6.0,12.0,1139,0,2015
682,1,16,5,33.0,7.0,569,1,2015
683,1,20,2,-2.0,26.0,1028,0,2015
684,1,4,7,0.0,10.0,3414,0,2015
685,1,27,2,-6.0,28.0,262,0,2015
686,1,13,2,-3.0,12.0,109,0,2015
687,1,29,4,-6.0,13.0,1521,0,2015
688,1,21,3,-10.0,23.0,2586,0,2015
689,1,18,7,-6.0,17.0,1042,1,2015
690,1,1,4,-10.0,24.0,601,0,2015
691,1,4,7,21.0,12.0,583,1,2015
692,1,6,2,-7.0,12.0,2248,0,2015
693,1,3,6,54.0,20.0,391,1,2015
694,1,3,6,2.0,6.0,163,0,2015
695,1,16,5,-4.0,31.0,762,0,2015
696,1,21,3,7.0,12.0,416,0,2015
697,1,28,3,-5.0,16.0,491,0,2015
698,1,8,4,-2.0,21.0,184,0,2015
699,1,28,3,-5.0,13.0,1303,0,2015
700,1,24,6,-3.0,13.0,852,0,2015
701,1,19,1,2.0,15.0,67,0,2015
702,1,16,5,19.0,12.0,594,0,2015
703,1,9,5,-6.0,15.0,350,0,2015
704,1,7,3,75.0,6.0,794,1,2015
705,1,18,7,-11.0,11.0,744,0,2015
706,1,21,3,-4.0,24.0,321,0,2015
707,1,17,6,-5.0,16.0,373,0,2015
708,1,23,5,2.0,13.0,1237,0,2015
709,1,14,3,-4.0,9.0,483,0,2015
710,1,11,7,14.0,21.0,164,1,2015
711,1,25,7,7.0,9.0,651,0,2015
712,1,10,6,2.0,15.0,1389,0,2015
713,1,6,2,6.0,9.0,108,0,2015
714,1,18,7,0.0,13.0,1045,0,2015
715,1,16,5,0.0,12.0,1182,0,2015
716,1,6,2,3.0,61.0,2176,1,2015
717,1,12,1,-1.0,18.0,2475,0,2015
718,1,22,4,38.0,7.0,307,1,2015
719,1,2,5,-7.0,12.0,611,0,2015
720,1,5,1,41.0,21.0,594,1,2015
721,1,25,7,27.0,17.0,1035,1,2015
722,1,15,4,32.0,8.0,327,1,2015
723,1,17,6,9.0,18.0,1839,1,2015
724,1,21,3,11.0,13.0,89,0,2015
725,1,13,2,0.0,21.0,1139,0,2015
726,1,9,5,7.0,37.0,946,1,2015
727,1,26,1,-7.0,13.0,338,0,2015
728,1,4,7,0.0,15.0,978,0,2015
729,1,8,4,53.0,56.0,472,1,2015
730,1,19,1,45.0,13.0,1476,1,2015
731,1,19,1,-3.0,19.0,719,0,2015
732,1,24,6,4.0,21.0,1013,0,2015
733,1,17,6,-1.0,38.0,874,0,2015
734,1,17,6,-5.0,9.0,570,0,2015
735,1,28,3,-9.0,14.0,404,0,2015
736,1,6,2,11.0,23.0,277,1,2015
737,1,22,4,-1.0,38.0,1931,1,2015
738,1,29,4,28.0,15.0,522,1,2015
739,1,18,7,-5.0,15.0,1372,0,2015
740,1,8,4,10.0,12.0,1096,0,2015
741,1,12,1,-2.0,12.0,762,0,2015
742,1,4,7,120.0,101.0,607,1,2015
743,1,20,2,-7.0,13.0,784,0,2015
744,1,28,3,-9.0,15.0,1749,0,2015
745,1,7,3,-3.0,15.0,1587,0,2015
746,1,28,3,-5.0,24.0,226,0,2015
747,1,7,3,40.0,17.0,1919,0,2015
748,1,29,4,-5.0,9.0,368,0,2015
749,1,20,2,7.0,11.0,236,0,2015
750,1,7,3,-2.0,21.0,414,0,2015
751,1,14,3,-6.0,14.0,1670,0,2015
752,1,15,4,-4.0,16.0,978,0,2015
753,1,29,4,-2.0,14.0,1276,0,2015
754,1,14,3,-5.0,9.0,590,0,2015
755,1,4,7,101.0,16.0,1605,1,2015
756,1,19,1,-1.0,9.0,207,0,2015
757,1,28,3,-6.0,13.0,1282,0,2015
758,1,26,1,5.0,7.0,429,0,2015
759,1,14,3,-2.0,14.0,1121,0,2015
760,1,13,2,8.0,25.0,1605,0,2015
761,1,14,3,8.0,8.0,372,0,2015
762,1,26,1,-10.0,19.0,391,0,2015
763,1,23,5,2.0,13.0,236,0,2015
764,1,27,2,-4.0,15.0,1235,0,2015
765,1,12,1,12.0,39.0,692,1,2015
766,1,7,3,-8.0,13.0,395,0,2015
767,1,11,7,-12.0,12.0,1448,0,2015
768,1,21,3,7.0,17.0,468,0,2015
769,1,20,2,-3.0,35.0,299,0,2015
770,1,13,2,-8.0,21.0,733,0,2015
771,1,30,5,18.0,9.0,327,1,2015
772,1,5,1,17.0,14.0,806,0,2015
773,1,15,4,-1.0,13.0,1068,0,2015
774,1,21,3,13.0,52.0,2521,0,2015
775,1,1,4,9.0,16.0,859,1,2015
776,1,2,5,25.0,28.0,2640,1,2015
777,1,31,6,-4.0,33.0,304,1,2015
778,1,1,4,-7.0,11.0,1102,0,2015
779,1,15,4,-3.0,11.0,280,0,2015
780,1,17,6,-3.0,11.0,749,0,2015
781,1,24,6,-4.0,12.0,590,0,2015
782,1,21,3,1.0,13.0,248,1,2015
783,1,6,2,-3.0,108.0,666,1,2015
784,1,21,3,8.0,16.0,158,0,2015
785,1,4,7,15.0,33.0,2176,1,2015
786,1,30,5,101.0,15.0,602,1,2015
787,1,17,6,8.0,11.0,184,0,2015
788,1,23,5,-6.0,15.0,1276,0,2015
789,1,6,2,-10.0,15.0,93,0,2015
790,1,14,3,-4.0,18.0,1576,0,2015
791,1,15,4,-6.0,16.0,272,0,2015
792,1,16,5,-2.0,10.0,1158,0,2015
793,1,19,1,10.0,12.0,2072,0,2015
794,1,15,4,-7.0,16.0,2586,0,2015
795,1,21,3,0.0,14.0,1671,0,2015
796,1,17,6,-5.0,12.0,872,0,2015
797,1,22,4,-10.0,12.0,1032,0,2015
798,1,19,1,-6.0,23.0,451,0,2015
799,1,14,3,2.0,17.0,1068,0,2015
800,1,12,1,15.0,7.0,872,1,2015
801,1,13,2,34.0,9.0,471,1,2015
802,1,15,4,-4.0,13.0,2106,0,2015
803,1,5,1,27.0,20.0,629,1,2015
804,1,22,4,15.0,18.0,293,1,2015
805,1,5,1,-1.0,18.0,289,0,2015
806,1,8,4,-2.0,13.0,460,0,2015
807,1,30,5,18.0,7.0,296,1,2015
808,1,12,1,82.0,11.0,669,1,2015
809,1,20,2,14.0,11.0,1440,0,2015
810,1,17,6,-1.0,19.0,592,0,2015
811,1,9,5,36.0,15.0,528,1,2015
812,1,31,6,-2.0,17.0,532,0,2015
813,1,29,4,-7.0,16.0,383,0,2015
814,1,12,1,-16.0,8.0,463,0,2015
815,1,9,5,6.0,13.0,1188,1,2015
816,1,29,4,-3.0,12.0,895,0,2015
817,1,18,7,-7.0,15.0,493,0,2015
818,1,1,4,-3.0,16.0,733,0,2015
819,1,3,6,-1.0,24.0,432,0,2015
820,1,10,6,18.0,13.0,1464,1,2015
821,1,5,1,-2.0,15.0,1145,0,2015
822,1,29,4,-3.0,14.0,1036,0,2015
823,1,30,5,8.0,13.0,508,0,2015
824,1,30,5,3.0,13.0,2454,0,2015
825,1,28,3,-6.0,16.0,919,0,2015
826,1,16,5,-5.0,13.0,528,0,2015
827,1,6,2,1.0,15.0,1056,1,2015
828,1,14,3,0.0,20.0,872,1,2015
829,1,6,2,32.0,11.0,1046,1,2015
830,1,4,7,-4.0,24.0,474,1,2015
831,1,12,1,-4.0,11.0,680,0,2015
832,1,21,3,12.0,14.0,237,1,2015
833,1,26,1,-5.0,22.0,808,0,2015
834,1,13,2,51.0,35.0,607,1,2015
835,1,18,7,-8.0,15.0,507,0,2015
836,1,19,1,-5.0,14.0,413,0,2015
837,1,22,4,-12.0,32.0,2640,0,2015
838,1,16,5,-1.0,16.0,671,0,2015
839,1,24,6,0.0,10.0,265,0,2015
840,1,24,6,1.0,11.0,909,0,2015
841,1,7,3,-4.0,26.0,507,0,2015
842,1,17,6,-6.0,18.0,762,0,2015
843,1,13,2,-3.0,13.0,1299,0,2015
844,1,10,6,100.0,21.0,86,1,2015
845,1,28,3,-6.0,18.0,1189,0,2015
846,1,4,7,4.0,17.0,912,1,2015
847,1,20,2,-2.0,10.0,1029,0,2015
848,1,1,4,-5.0,15.0,1616,0,2015
849,1,30,5,-8.0,13.0,2562,0,2015
850,1,19,1,3.0,8.0,584,0,2015
851,1,27,2,-12.0,12.0,630,0,2015
852,1,7,3,8.0,34.0,967,1,2015
853,1,23,5,2.0,20.0,594,0,2015
854,1,7,3,-6.0,17.0,1587,0,2015
855,1,24,6,-6.0,27.0,453,0,2015
856,1,6,2,-2.0,26.0,731,0,2015
857,1,24,6,-6.0,19.0,861,0,2015
858,1,7,3,-5.0,14.0,366,0,2015
859,1,5,1,161.0,17.0,725,1,2015
860,1,19,1,-4.0,14.0,370,0,2015
861,1,14,3,-3.0,26.0,153,0,2015
862,1,11,7,-4.0,24.0,1096,0,2015
863,1,13,2,-4.0,25.0,1045,0,2015
864,1,4,7,23.0,11.0,2342,0,2015
865,1,26,1,-1.0,22.0,2398,0,2015
866,1,28,3,-3.0,13.0,1501,0,2015
867,1,17,6,-7.0,8.0,163,0,2015
868,1,30,5,16.0,26.0,2602,1,2015
869,1,19,1,0.0,9.0,458,0,2015
870,1,11,7,-5.0,26.0,216,0,2015
871,1,12,1,-2.0,19.0,363,0,2015
872,1,23,5,14.0,19.0,1605,0,2015
873,1,2,5,-2.0,15.0,534,0,2015
874,1,30,5,-3.0,23.0,1303,0,2015
875,1,18,7,-8.0,15.0,601,0,2015
876,1,18,7,-9.0,7.0,587,0,2015
877,1,7,3,-3.0,11.0,1306,0,2015
878,1,5,1,-1.0,24.0,529,0,2015
879,1,13,2,0.0,18.0,606,1,2015
880,1,31,6,8.0,16.0,678,1,2015
881,1,9,5,-1.0,11.0,216,0,2015
882,1,14,3,-9.0,24.0,1065,0,2015
883,1,2,5,12.0,15.0,212,1,2015
884,1,16,5,64.0,13.0,748,1,2015
885,1,15,4,-4.0,11.0,106,0,2015
886,1,3,6,-3.0,10.0,452,0,2015
887,1,23,5,-1.0,10.0,584,0,2015
888,1,16,5,-10.0,11.0,641,0,2015
889,1,22,4,-3.0,28.0,631,0,2015
890,1,31,6,0.0,20.0,212,0,2015
891,1,2,5,-5.0,17.0,1979,0,2015
892,1,12,1,1.0,12.0,247,1,2015
893,1,18,7,-7.0,34.0,954,1,2015
894,1,3,6,15.0,31.0,179,1,2015
895,1,19,1,19.0,13.0,258,0,2015
896,1,14,3,-4.0,16.0,416,0,2015
897,1,18,7,-4.0,11.0,862,0,2015
898,1,9,5,31.0,14.0,100,1,2015
899,1,27,2,-1.0,15.0,679,0,2015
900,1,13,2,-3.0,13.0,406,0,2015
901,1,10,6,-5.0,16.0,484,0,2015
902,1,19,1,-11.0,20.0,363,0,2015
903,1,25,7,-6.0,16.0,226,0,2015
904,1,12,1,4.0,17.0,837,0,2015
905,1,17,6,-15.0,24.0,601,0,2015
906,1,13,2,31.0,18.0,737,1,2015
907,1,4,7,-8.0,8.0,425,0,2015
908,1,31,6,-2.0,9.0,793,0,2015
909,1,6,2,17.0,34.0,239,1,2015
910,1,27,2,-8.0,11.0,604,0,2015
911,1,14,3,0.0,19.0,334,0,2015
912,1,29,4,-4.0,15.0,1235,0,2015
913,1,31,6,-8.0,9.0,86,0,2015
914,1,31,6,93.0,24.0,690,1,2015
915,1,20,2,93.0,10.0,248,1,2015
916,1,7,3,-7.0,13.0,1400,0,2015
917,1,3,6,-1.0,27.0,581,0,2015
918,1,14,3,4.0,8.0,425,0,2015
919,1,13,2,-3.0,24.0,1927,0,2015
920,1,3,6,2.0,10.0,850,1,2015
921,1,4,7,-7.0,22.0,819,0,2015
922,1,14,3,6.0,14.0,2398,0,2015
923,1,12,1,-3.0,9.0,371,0,2015
924,1,24,6,-5.0,11.0,1514,0,2015
925,1,15,4,-2.0,10.0,1205,0,2015
926,1,8,4,7.0,19.0,862,0,2015
927,1,31,6,-4.0,19.0,153,0,2015
928,1,22,4,-6.0,10.0,1670,0,2015
929,1,4,7,102.0,14.0,281,1,2015
930,1,29,4,16.0,10.0,2475,0,2015
931,1,30,5,-10.0,4.0,31,0,2015
932,1,20,2,-2.0,13.0,448,0,2015
933,1,28,3,-3.0,21.0,1028,0,2015
934,1,9,5,-4.0,13.0,1303,0,2015
935,1,8,4,-8.0,13.0,925,0,2015
936,1,29,4,9.0,8.0,1091,0,2015
937,1,19,1,-5.0,16.0,331,0,2015
938,1,25,7,2.0,9.0,2521,0,2015
939,1,21,3,-9.0,21.0,361,0,2015
940,1,19,1,1.0,9.0,369,0,2015
941,1,5,1,0.0,17.0,1635,0,2015
942,1,5,1,-4.0,10.0,687,0,2015
943,1,14,3,-7.0,12.0,86,0,2015
944,1,20,2,82.0,13.0,852,1,2015
945,1,10,6,-7.0,17.0,594,0,2015
946,1,30,5,8.0,7.0,239,0,2015
947,1,14,3,-4.0,23.0,212,0,2015
948,1,27,2,-9.0,12.0,304,0,2015
949,1,18,7,2.0,34.0,372,1,2015
950,1,2,5,5.0,9.0,821,0,2015
951,1,23,5,-5.0,9.0,315,0,2015
952,1,25,7,-1.0,9.0,671,0,2015
953,1,1,4,-6.0,9.0,147,0,2015
954,1,7,3,-2.0,16.0,1235,0,2015
955,1,20,2,-4.0,11.0,328,0,2015
956,1,1,4,133.0,13.0,594,1,2015
957,1,18,7,91.0,14.0,925,1,2015
958,1,11,7,-2.0,12.0,214,0,2015
959,1,7,3,-4.0,16.0,1565,0,2015
960,1,30,5,6.0,23.0,802,0,2015
961,1,17,6,2.0,16.0,342,0,2015
962,1,2,5,-3.0,13.0,438,0,2015
963,1,2,5,-3.0,24.0,391,0,2015
964,1,26,1,-2.0,14.0,199,0,2015
965,1,2,5,-1.0,22.0,1236,0,2015
966,1,30,5,197.0,14.0,158,1,2015
967,1,10,6,-11.0,26.0,110,0,2015
968,1,15,4,33.0,15.0,1984,1,2015
969,1,7,3,112.0,24.0,296,1,2015
970,1,4,7,2.0,24.0,1197,0,2015
971,1,31,6,-2.0,11.0,406,0,2015
972,1,22,4,-3.0,18.0,2173,0,2015
973,1,21,3,-5.0,15.0,631,0,2015
974,1,22,4,-21.0,8.0,152,0,2015
975,1,3,6,10.0,14.0,319,0,2015
976,1,4,7,-4.0,12.0,456,0,2015
977,1,5,1,89.0,46.0,925,1,2015
978,1,3,6,47.0,8.0,883,1,2015
979,1,19,1,-7.0,10.0,213,0,2015
980,1,31,6,7.0,12.0,925,0,2015
981,1,21,3,-6.0,18.0,2311,0,2015
982,1,20,2,-6.0,18.0,964,0,2015
983,1,31,6,-1.0,12.0,867,0,2015
984,1,19,1,-4.0,10.0,396,0,2015
985,1,31,6,-10.0,16.0,1045,0,2015
986,1,26,1,-3.0,10.0,972,0,2015
987,1,4,7,16.0,36.0,1262,1,2015
988,1,4,7,84.0,24.0,733,1,2015
989,1,13,2,-4.0,15.0,1188,0,2015
990,1,18,7,-2.0,15.0,1605,0,2015
991,1,16,5,63.0,21.0,679,1,2015
992,1,1,4,-4.0,8.0,942,0,2015
993,1,9,5,9.0,10.0,587,0,2015
994,1,13,2,-4.0,11.0,1217,0,2015
995,1,27,2,-1.0,22.0,842,0,2015
996,1,4,7,122.0,22.0,157,1,2015
997,1,14,3,-4.0,16.0,577,0,2015
998,1,26,1,11.0,23.0,895,0,2015
999,1,2,5,2.0,10.0,588,0,2015
1000,1,27,2,-3.0,13.0,332,0,2015
1001,1,6,2,21.0,9.0,1014,0,2015
1002,1,26,1,-4.0,12.0,925,0,2015
1003,1,3,6,66.0,15.0,813,1,2015
1004,1,18,7,7.0,10.0,1476,1,2015
1005,1,8,4,15.0,12.0,760,0,2015
1006,1,27,2,-2.0,23.0,290,0,2015
1007,1,16,5,-5.0,11.0,929,0,2015
1008,1,23,5,-5.0,30.0,391,0,2015
1009,1,25,7,-3.0,10.0,1306,0,2015
1010,1,1,4,3.0,11.0,1127,0,2015
1011,1,7,3,-1.0,17.0,414,0,2015
1012,1,26,1,3.0,27.0,481,0,2015
1013,1,11,7,11.0,12.0,2172,0,2015
1014,1,29,4,7.0,17.0,1197,1,2015
1015,1,26,1,-3.0,19.0,432,0,2015
1016,1,24,6,-7.0,12.0,2173,0,2015
1017,1,11,7,-7.0,11.0,718,0,2015
1018,1,2,5,-1.0,10.0,602,0,2015
1019,1,14,3,-10.0,28.0,399,0,2015
1020,1,23,5,-5.0,14.0,895,0,2015
1021,1,15,4,-2.0,26.0,912,1,2015
1022,1,3,6,5.0,11.0,1269,0,2015
1023,1,7,3,-9.0,16.0,626,0,2015
1024,1,13,2,-8.0,17.0,399,0,2015
1025,1,25,7,-1.0,13.0,991,0,2015
1026,1,19,1,-3.0,12.0,239,0,2015
1027,1,26,1,7.0,34.0,1372,0,2015
1028,1,10,6,13.0,11.0,296,0,2015
1029,1,17,6,-1.0,12.0,802,0,2015
1030,1,19,1,-4.0,18.0,674,0,2015
1031,1,20,2,-4.0,13.0,289,0,2015
1032,1,24,6,-2.0,7.0,368,0,2015
1033,1,2,5,81.0,16.0,1947,1,2015
1034,1,23,5,-1.0,10.0,223,0,2015
1035,1,9,5,-2.0,12.0,255,0,2015
1036,1,4,7,12.0,11.0,1368,1,2015
1037,1,3,6,26.0,8.0,129,1,2015
1038,1,29,4,70.0,26.0,1085,1,2015
1039,1,3,6,57.0,18.0,533,1,2015
1040,1,22,4,53.0,13.0,224,1,2015
1041,1,21,3,-10.0,8.0,542,0,2015
1042,1,11,7,-3.0,14.0,2465,0,2015
1043,1,5,1,-3.0,23.0,950,0,2015
1044,1,18,7,70.0,12.0,861,1,2015
1045,1,30,5,-1.0,22.0,332,0,2015
1046,1,8,4,1.0,8.0,1468,0,2015
1047,1,26,1,-4.0,13.0,697,0,2015
1048,1,7,3,13.0,20.0,576,1,2015
1049,1,29,4,1.0,15.0,762,0,2015
1050,1,12,1,15.0,11.0,646,0,2015
1051,1,23,5,0.0,19.0,517,0,2015
1052,1,5,1,-4.0,31.0,119,0,2015
1053,1,9,5,-6.0,13.0,626,0,2015
1054,1,30,5,28.0,26.0,1013,1,2015
1055,1,22,4,-5.0,17.0,2370,0,2015
1056,1,4,7,21.0,20.0,821,0,2015
1057,1,27,2,2.0,13.0,2398,0,2015
1058,1,1,4,-10.0,16.0,192,0,2015
1059,1,14,3,14.0,12.0,862,0,2015
1060,1,22,4,-2.0,20.0,236,0,2015
1061,1,7,3,7.0,11.0,1399,0,2015
1062,1,4,7,167.0,23.0,229,1,2015
1063,1,24,6,-5.0,19.0,468,0,2015
1064,1,1,4,-2.0,10.0,2106,0,2015
1065,1,14,3,0.0,24.0,488,0,2015
1066,1,31,6,21.0,10.0,978,1,2015
1067,1,8,4,55.0,54.0,296,1,2015
1068,1,14,3,3.0,17.0,632,0,2015
1069,1,6,2,69.0,17.0,1605,1,2015
1070,1,12,1,18.0,20.0,557,1,2015
1071,1,6,2,-5.0,25.0,738,0,2015
1072,1,26,1,22.0,64.0,1069,1,2015
1073,1,25,7,7.0,25.0,408,0,2015
1074,1,30,5,-6.0,11.0,611,0,2015
1075,1,6,2,3.0,13.0,483,0,2015
1076,1,20,2,2.0,12.0,677,0,2015
1077,1,30,5,-8.0,7.0,227,0,2015
1078,1,6,2,-6.0,12.0,2462,1,2015
1079,1,21,3,-6.0,10.0,484,0,2015
1080,1,22,4,1.0,12.0,1235,0,2015
1081,1,6,2,1.0,24.0,333,0,2015
1082,1,25,7,-4.0,11.0,792,0,2015
1083,1,17,6,0.0,12.0,2381,0,2015
1084,1,2,5,67.0,20.0,334,1,2015
1085,1,12,1,44.0,24.0,1825,1,2015
1086,1,10,6,-2.0,13.0,488,0,2015
1087,1,17,6,25.0,11.0,937,0,2015
1088,1,14,3,-8.0,13.0,872,0,2015
1089,1,26,1,-5.0,10.0,399,0,2015
1090,1,4,7,93.0,13.0,143,1,2015
1091,1,14,3,17.0,14.0,733,1,2015
1092,1,5,1,69.0,14.0,733,1,2015
1093,1,10,6,-10.0,21.0,147,0,2015
1094,1,6,2,14.0,7.0,277,0,2015
1095,1,18,7,-1.0,18.0,356,0,2015
1096,1,9,5,55.0,17.0,1050,1,2015
1097,1,2,5,-6.0,27.0,1107,0,2015
1098,1,11,7,-2.0,10.0,594,0,2015
1099,1,19,1,-4.0,19.0,603,0,2015
1100,1,1,4,9.0,25.0,967,1,2015
1101,1,28,3,-8.0,10.0,829,0,2015
1102,1,12,1,29.0,13.0,516,1,2015
1103,1,17,6,-11.0,12.0,2979,0,2015
1104,1,22,4,-10.0,9.0,989,0,2015
1105,1,2,5,10.0,9.0,468,0,2015
1106,1,24,6,-4.0,11.0,293,0,2015
1107,1,4,7,-3.0,18.0,744,0,2015
1108,1,7,3,-6.0,20.0,2402,0,2015
1109,1,18,7,-1.0,25.0,2075,0,2015
1110,1,15,4,-8.0,12.0,2176,0,2015
1111,1,25,7,-3.0,8.0,712,0,2015
1112,1,1,4,63.0,15.0,1464,1,2015
1113,1,10,6,-10.0,9.0,647,0,2015
1114,1,4,7,11.0,26.0,377,1,2015
1115,1,1,4,34.0,12.0,468,1,2015
1116,1,11,7,-4.0,14.0,241,0,2015
1117,1,18,7,38.0,19.0,719,1,2015
1118,1,8,4,-2.0,19.0,391,0,2015
1119,1,19,1,-1.0,11.0,1182,0,2015
1120,1,19,1,0.0,8.0,1407,0,2015
1121,1,23,5,-4.0,11.0,1440,0,2015
1122,1,3,6,87.0,11.0,129,1,2015
1123,1,28,3,-7.0,11.0,247,0,2015
1124,1,9,5,-17.0,16.0,290,0,2015
1125,1,24,6,14.0,13.0,1609,0,2015
1126,1,31,6,-6.0,13.0,949,0,2015
1127,1,12,1,4.0,48.0,575,1,2015
1128,1,6,2,-11.0,8.0,328,0,2015
1129,1,23,5,23.0,18.0,1034,1,2015
1130,1,26,1,-4.0,8.0,484,0,2015
1131,1,8,4,27.0,8.0,604,1,2015
1132,1,4,7,-5.0,8.0,1744,0,2015
1133,1,3,6,20.0,9.0,423,0,2015
1134,1,14,3,48.0,8.0,737,1,2015
1135,1,16,5,-9.0,43.0,209,1,2015
1136,1,15,4,-6.0,20.0,438,0,2015
1137,1,15,4,9.0,12.0,287,0,2015
1138,1,21,3,35.0,14.0,2688,1,2015
1139,1,6,2,2.0,7.0,296,0,2015
1140,1,19,1,1.0,16.0,852,0,2015
1141,1,24,6,-5.0,13.0,365,0,2015
1142,1,2,5,203.0,16.0,2556,1,2015
1143,1,19,1,-7.0,9.0,861,0,2015
1144,1,13,2,21.0,32.0,691,1,2015
1145,1,12,1,-8.0,11.0,373,0,2015
1146,1,26,1,109.0,45.0,622,1,2015
1147,1,29,4,-10.0,14.0,1096,0,2015
1148,1,28,3,-2.0,41.0,1034,0,2015
1149,1,24,6,-4.0,17.0,419,0,2015
1150,1,30,5,-7.0,18.0,759,0,2015
1151,1,1,4,-8.0,21.0,946,0,2015
1152,1,3,6,36.0,15.0,550,1,2015
1153,1,4,7,-9.0,26.0,476,0,2015
1154,1,14,3,-3.0,15.0,836,0,2015
1155,1,8,4,25.0,8.0,337,1,2015
1156,1,29,4,48.0,5.0,436,1,2015
1157,1,23,5,1.0,14.0,299,0,2015
1158,1,20,2,-2.0,16.0,577,0,2015
1159,1,15,4,-2.0,11.0,787,0,2015
1160,1,10,6,-10.0,13.0,2475,0,2015
